disc_index,point_index,base_timeout_detected,base_evaluation_timeout_count,base_evaluation_timeout_speeds_m_per_s_json,accepted_max_simulation_time_s,accepted_coarse_time_step_s,accepted_time_step_s,adaptive_audit_level_count,adaptive_audit_evidence_json,adaptive_max_duration_s,adaptive_coarse_time_step_s,adaptive_fine_time_step_s,accepted_trapped_velocity_lower_m_per_s,accepted_untrapped_velocity_upper_m_per_s,accepted_lower_classification,accepted_upper_classification,base_capture_velocity_m_per_s,coarse_capture_velocity_m_per_s,fine_capture_velocity_m_per_s,coarse_trapped_velocity_lower_m_per_s,coarse_untrapped_velocity_upper_m_per_s,fine_trapped_velocity_lower_m_per_s,fine_untrapped_velocity_upper_m_per_s,coarse_lower_classification,coarse_upper_classification,fine_lower_classification,fine_upper_classification,timeout_node_coarse_results_json,timeout_node_fine_results_json,coarse_evaluation_timeout_count,coarse_evaluation_timeout_speeds_m_per_s_json,fine_evaluation_timeout_count,fine_evaluation_timeout_speeds_m_per_s_json,pre_adaptive_coarse_evaluation_timeout_count,pre_adaptive_coarse_evaluation_timeout_speeds_m_per_s_json,pre_adaptive_fine_evaluation_timeout_count,pre_adaptive_fine_evaluation_timeout_speeds_m_per_s_json,timeout_resolution_status,timeout_resolution_reason,zero_threshold_audit_status,zero_threshold_audit_reason,velocity_resolved_override
3,8,True,2,"[2.91015625,3.046875]",0.2,5e-06,2.5e-06,0,[],0.0,0.0,0.0,3.18359375,3.3203125,bounded_core_residence,escaped,2.7734375,3.18359375,3.18359375,3.18359375,3.3203125,3.18359375,3.3203125,bounded_core_residence,escaped,bounded_core_residence,escaped,"[{""speed_m_per_s"":2.91015625,""trapped"":true,""termination_reason"":""bounded_core_residence""},{""speed_m_per_s"":3.046875,""trapped"":true,""termination_reason"":""bounded_core_residence""}]","[{""speed_m_per_s"":2.91015625,""trapped"":true,""termination_reason"":""bounded_core_residence""},{""speed_m_per_s"":3.046875,""trapped"":true,""termination_reason"":""bounded_core_residence""}]",0,[],0,[],0,[],0,[],dual_step_research_recovered_boundary,"targeted timeout-node or endpoint evidence changed or remained non-definitive; complete 200 ms coarse/fine searches recovered compatible definitive brackets, and any internally censored nodes were resolved by the bounded adaptive dual-timestep hierarchy",not_applicable,positive scalar capture threshold,False
3,9,True,4,"[2.12890625,2.421875,2.5,3.59375]",0.2,5e-06,2.5e-06,0,[],0.0,0.0,0.0,3.73046875,3.8671875,bounded_core_residence,escaped,1.982421875,3.73046875,3.73046875,3.73046875,3.8671875,3.73046875,3.8671875,bounded_core_residence,escaped,bounded_core_residence,escaped,"[{""speed_m_per_s"":2.12890625,""trapped"":true,""termination_reason"":""bounded_core_residence""},{""speed_m_per_s"":2.421875,""trapped"":true,""termination_reason"":""bounded_core_residence""},{""speed_m_per_s"":2.5,""trapped"":true,""termination_reason"":""bounded_core_residence""},{""speed_m_per_s"":3.59375,""trapped"":true,""termination_reason"":""bounded_core_residence""}]","[{""speed_m_per_s"":2.12890625,""trapped"":true,""termination_reason"":""bounded_core_residence""},{""speed_m_per_s"":2.421875,""trapped"":true,""termination_reason"":""bounded_core_residence""},{""speed_m_per_s"":2.5,""trapped"":true,""termination_reason"":""bounded_core_residence""},{""speed_m_per_s"":3.59375,""trapped"":true,""termination_reason"":""bounded_core_residence""}]",0,[],0,[],0,[],0,[],dual_step_research_recovered_boundary,"targeted timeout-node or endpoint evidence changed or remained non-definitive; complete 200 ms coarse/fine searches recovered compatible definitive brackets, and any internally censored nodes were resolved by the bounded adaptive dual-timestep hierarchy",not_applicable,positive scalar capture threshold,False
3,10,True,1,[3.3203125],0.2,5e-06,2.5e-06,0,[],0.0,0.0,0.0,3.3203125,3.45703125,two_core_entries,escaped,3.18359375,3.3203125,3.3203125,3.3203125,3.45703125,3.3203125,3.45703125,two_core_entries,escaped,two_core_entries,escaped,"[{""speed_m_per_s"":3.3203125,""trapped"":true,""termination_reason"":""two_core_entries""}]","[{""speed_m_per_s"":3.3203125,""trapped"":true,""termination_reason"":""two_core_entries""}]",0,[],0,[],0,[],0,[],dual_step_research_recovered_boundary,"targeted timeout-node or endpoint evidence changed or remained non-definitive; complete 200 ms coarse/fine searches recovered compatible definitive brackets, and any internally censored nodes were resolved by the bounded adaptive dual-timestep hierarchy",not_applicable,positive scalar capture threshold,False
3,11,True,2,"[1.982421875,2.12890625]",0.2,5e-06,2.5e-06,0,[],0.0,0.0,0.0,1.982421875,2.12890625,bounded_core_residence,escaped,1.8359375,1.982421875,1.982421875,1.982421875,2.12890625,1.982421875,2.12890625,bounded_core_residence,escaped,bounded_core_residence,escaped,"[{""speed_m_per_s"":1.982421875,""trapped"":true,""termination_reason"":""bounded_core_residence""},{""speed_m_per_s"":2.12890625,""trapped"":false,""termination_reason"":""escaped""}]","[{""speed_m_per_s"":1.982421875,""trapped"":true,""termination_reason"":""bounded_core_residence""},{""speed_m_per_s"":2.12890625,""trapped"":false,""termination_reason"":""escaped""}]",0,[],0,[],0,[],0,[],dual_step_research_recovered_boundary,"targeted timeout-node or endpoint evidence changed or remained non-definitive; complete 200 ms coarse/fine searches recovered compatible definitive brackets, and any internally censored nodes were resolved by the bounded adaptive dual-timestep hierarchy",not_applicable,positive scalar capture threshold,False
3,12,True,1,[0.0],0.2,5e-06,2.5e-06,0,[],0.0,0.0,0.0,2.0,2.25,two_core_entries,escaped,0.0,2.0,2.0,2.0,2.25,2.0,2.25,two_core_entries,escaped,two_core_entries,escaped,[],[],0,[],0,[],0,[],0,[],zero_threshold_grid_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",grid_resolved_capture,dual-timestep direct grid recovered a contiguous zero-origin capture boundary,False
3,13,False,0,[],0.05,5e-06,5e-06,0,[],0.0,0.0,0.0,1.689453125,1.8359375,bounded_core_residence,escaped,1.689453125,1.689453125,1.689453125,1.689453125,1.8359375,1.689453125,1.8359375,bounded_core_residence,escaped,bounded_core_residence,escaped,[],[],0,[],0,[],0,[],0,[],not_required,base search contained no timeout,not_applicable,positive scalar capture threshold,False
3,14,True,1,[0.0],0.2,5e-06,2.5e-06,0,[],0.0,0.0,0.0,3.25,3.5,bounded_core_residence,escaped,0.0,3.25,3.25,3.25,3.5,3.25,3.5,bounded_core_residence,escaped,bounded_core_residence,escaped,[],[],0,[],0,[],0,[],0,[],zero_threshold_grid_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",grid_resolved_capture,dual-timestep direct grid recovered a contiguous zero-origin capture boundary,False
3,15,True,2,"[2.7734375,3.046875]",0.2,5e-06,2.5e-06,0,[],0.0,0.0,0.0,3.18359375,3.3203125,bounded_core_residence,escaped,2.63671875,3.18359375,3.18359375,3.18359375,3.3203125,3.18359375,3.3203125,bounded_core_residence,escaped,bounded_core_residence,escaped,"[{""speed_m_per_s"":2.7734375,""trapped"":true,""termination_reason"":""bounded_core_residence""},{""speed_m_per_s"":3.046875,""trapped"":true,""termination_reason"":""bounded_core_residence""}]","[{""speed_m_per_s"":2.7734375,""trapped"":true,""termination_reason"":""bounded_core_residence""},{""speed_m_per_s"":3.046875,""trapped"":true,""termination_reason"":""bounded_core_residence""}]",0,[],0,[],0,[],0,[],dual_step_research_recovered_boundary,"targeted timeout-node or endpoint evidence changed or remained non-definitive; complete 200 ms coarse/fine searches recovered compatible definitive brackets, and any internally censored nodes were resolved by the bounded adaptive dual-timestep hierarchy",not_applicable,positive scalar capture threshold,False
3,16,True,1,[0.0],0.2,5e-06,2.5e-06,0,[],0.0,0.0,0.0,0.0,2.5,escaped,escaped,0.0,0.0,0.0,0.0,2.5,0.0,2.5,escaped,escaped,escaped,escaped,[],[],0,[],0,[],0,[],0,[],zero_threshold_velocity_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",velocity_resolved_capture,nonmonotone finite-speed capture retained as a direct boolean mask,True
3,17,True,1,[2.5],0.2,5e-06,2.5e-06,0,[],0.0,0.0,0.0,2.421875,2.568359375,two_core_entries,escaped,2.421875,2.421875,2.421875,2.421875,2.568359375,2.421875,2.568359375,two_core_entries,escaped,two_core_entries,escaped,"[{""speed_m_per_s"":2.5,""trapped"":false,""termination_reason"":""escaped""}]","[{""speed_m_per_s"":2.5,""trapped"":false,""termination_reason"":""escaped""}]",0,[],0,[],0,[],0,[],targeted_timeout_nodes_confirmed_escaped,"every actual base-search timeout speed is escaped at 200 ms with 5 and 2.5 microsecond steps, and the saved endpoints remain a definitive trapped/escaped bracket",not_applicable,positive scalar capture threshold,False
3,18,True,1,[0.0],0.2,5e-06,2.5e-06,0,[],0.0,0.0,0.0,0.0,2.5,escaped,escaped,0.0,0.0,0.0,0.0,2.5,0.0,2.5,escaped,escaped,escaped,escaped,[],[],0,[],0,[],0,[],0,[],zero_threshold_velocity_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",velocity_resolved_capture,nonmonotone finite-speed capture retained as a direct boolean mask,True
3,19,True,1,[3.45703125],0.2,5e-06,2.5e-06,0,[],0.0,0.0,0.0,3.45703125,3.59375,two_core_entries,escaped,3.3203125,3.45703125,3.45703125,3.45703125,3.59375,3.45703125,3.59375,two_core_entries,escaped,two_core_entries,escaped,"[{""speed_m_per_s"":3.45703125,""trapped"":true,""termination_reason"":""two_core_entries""}]","[{""speed_m_per_s"":3.45703125,""trapped"":true,""termination_reason"":""two_core_entries""}]",0,[],0,[],0,[],0,[],dual_step_research_recovered_boundary,"targeted timeout-node or endpoint evidence changed or remained non-definitive; complete 200 ms coarse/fine searches recovered compatible definitive brackets, and any internally censored nodes were resolved by the bounded adaptive dual-timestep hierarchy",not_applicable,positive scalar capture threshold,False
3,20,True,1,[0.0],0.2,5e-06,2.5e-06,0,[],0.0,0.0,0.0,3.75,4.0,bounded_core_residence,escaped,0.0,3.75,3.75,3.75,4.0,3.75,4.0,bounded_core_residence,escaped,bounded_core_residence,escaped,[],[],0,[],0,[],0,[],0,[],zero_threshold_grid_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",grid_resolved_capture,dual-timestep direct grid recovered a contiguous zero-origin capture boundary,False
3,21,True,3,"[2.275390625,2.421875,2.5]",0.2,5e-06,2.5e-06,0,[],0.0,0.0,0.0,2.63671875,2.7734375,two_core_entries,escaped,2.12890625,2.63671875,2.63671875,2.63671875,2.7734375,2.63671875,2.7734375,two_core_entries,escaped,two_core_entries,escaped,"[{""speed_m_per_s"":2.275390625,""trapped"":true,""termination_reason"":""two_core_entries""},{""speed_m_per_s"":2.421875,""trapped"":true,""termination_reason"":""two_core_entries""},{""speed_m_per_s"":2.5,""trapped"":true,""termination_reason"":""two_core_entries""}]","[{""speed_m_per_s"":2.275390625,""trapped"":true,""termination_reason"":""two_core_entries""},{""speed_m_per_s"":2.421875,""trapped"":true,""termination_reason"":""two_core_entries""},{""speed_m_per_s"":2.5,""trapped"":true,""termination_reason"":""two_core_entries""}]",0,[],0,[],0,[],0,[],dual_step_research_recovered_boundary,"targeted timeout-node or endpoint evidence changed or remained non-definitive; complete 200 ms coarse/fine searches recovered compatible definitive brackets, and any internally censored nodes were resolved by the bounded adaptive dual-timestep hierarchy",not_applicable,positive scalar capture threshold,False
3,22,True,2,"[1.54296875,1.8359375]",0.2,5e-06,2.5e-06,0,[],0.0,0.0,0.0,1.982421875,2.12890625,bounded_core_residence,escaped,1.396484375,1.982421875,1.982421875,1.982421875,2.12890625,1.982421875,2.12890625,bounded_core_residence,escaped,bounded_core_residence,escaped,"[{""speed_m_per_s"":1.54296875,""trapped"":true,""termination_reason"":""bounded_core_residence""},{""speed_m_per_s"":1.8359375,""trapped"":true,""termination_reason"":""bounded_core_residence""}]","[{""speed_m_per_s"":1.54296875,""trapped"":true,""termination_reason"":""bounded_core_residence""},{""speed_m_per_s"":1.8359375,""trapped"":true,""termination_reason"":""bounded_core_residence""}]",0,[],0,[],0,[],0,[],dual_step_research_recovered_boundary,"targeted timeout-node or endpoint evidence changed or remained non-definitive; complete 200 ms coarse/fine searches recovered compatible definitive brackets, and any internally censored nodes were resolved by the bounded adaptive dual-timestep hierarchy",not_applicable,positive scalar capture threshold,False
3,23,True,1,[0.0],0.2,5e-06,2.5e-06,0,[],0.0,0.0,0.0,4.0,4.25,two_core_entries,escaped,0.0,4.0,4.0,4.0,4.25,4.0,4.25,two_core_entries,escaped,two_core_entries,escaped,[],[],0,[],0,[],0,[],0,[],zero_threshold_grid_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",grid_resolved_capture,dual-timestep direct grid recovered a contiguous zero-origin capture boundary,False
3,24,True,1,[2.12890625],0.2,5e-06,2.5e-06,0,[],0.0,0.0,0.0,2.12890625,2.275390625,bounded_core_residence,escaped,1.982421875,2.12890625,2.12890625,2.12890625,2.275390625,2.12890625,2.275390625,bounded_core_residence,escaped,bounded_core_residence,escaped,"[{""speed_m_per_s"":2.12890625,""trapped"":true,""termination_reason"":""bounded_core_residence""}]","[{""speed_m_per_s"":2.12890625,""trapped"":true,""termination_reason"":""bounded_core_residence""}]",0,[],0,[],0,[],0,[],dual_step_research_recovered_boundary,"targeted timeout-node or endpoint evidence changed or remained non-definitive; complete 200 ms coarse/fine searches recovered compatible definitive brackets, and any internally censored nodes were resolved by the bounded adaptive dual-timestep hierarchy",not_applicable,positive scalar capture threshold,False
4,0,True,1,[0.0],0.2,5e-06,2.5e-06,0,[],0.0,0.0,0.0,0.0,4.75,escaped,escaped,0.0,0.0,0.0,0.0,4.75,0.0,4.75,escaped,escaped,escaped,escaped,[],[],0,[],0,[],0,[],0,[],zero_threshold_velocity_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",velocity_resolved_capture,nonmonotone finite-speed capture retained as a direct boolean mask,True
4,1,False,0,[],0.05,5e-06,5e-06,0,[],0.0,0.0,0.0,8.75,8.984375,two_core_entries,escaped,8.75,8.75,8.75,8.75,8.984375,8.75,8.984375,two_core_entries,escaped,two_core_entries,escaped,[],[],0,[],0,[],0,[],0,[],not_required,base search contained no timeout,not_applicable,positive scalar capture threshold,False
4,2,True,2,"[10.3125,10.625]",0.2,5e-06,2.5e-06,0,[],0.0,0.0,0.0,10.9375,11.09375,bounded_core_residence,escaped,10.15625,10.9375,10.9375,10.9375,11.09375,10.9375,11.09375,bounded_core_residence,escaped,bounded_core_residence,escaped,"[{""speed_m_per_s"":10.3125,""trapped"":true,""termination_reason"":""bounded_core_residence""},{""speed_m_per_s"":10.625,""trapped"":true,""termination_reason"":""bounded_core_residence""}]","[{""speed_m_per_s"":10.3125,""trapped"":true,""termination_reason"":""bounded_core_residence""},{""speed_m_per_s"":10.625,""trapped"":true,""termination_reason"":""bounded_core_residence""}]",0,[],0,[],0,[],0,[],dual_step_research_recovered_boundary,"targeted timeout-node or endpoint evidence changed or remained non-definitive; complete 200 ms coarse/fine searches recovered compatible definitive brackets, and any internally censored nodes were resolved by the bounded adaptive dual-timestep hierarchy",not_applicable,positive scalar capture threshold,False
4,3,True,4,"[4.27734375,4.4140625,4.6875,5.0]",0.2,5e-06,2.5e-06,0,[],0.0,0.0,0.0,4.82421875,4.9609375,bounded_core_residence,escaped,4.140625,4.82421875,4.82421875,4.82421875,4.9609375,4.82421875,4.9609375,bounded_core_residence,escaped,bounded_core_residence,escaped,"[{""speed_m_per_s"":4.27734375,""trapped"":true,""termination_reason"":""bounded_core_residence""},{""speed_m_per_s"":4.4140625,""trapped"":true,""termination_reason"":""bounded_core_residence""},{""speed_m_per_s"":4.6875,""trapped"":true,""termination_reason"":""bounded_core_residence""},{""speed_m_per_s"":5.0,""trapped"":false,""termination_reason"":""escaped""}]","[{""speed_m_per_s"":4.27734375,""trapped"":true,""termination_reason"":""bounded_core_residence""},{""speed_m_per_s"":4.4140625,""trapped"":true,""termination_reason"":""bounded_core_residence""},{""speed_m_per_s"":4.6875,""trapped"":true,""termination_reason"":""bounded_core_residence""},{""speed_m_per_s"":5.0,""trapped"":false,""termination_reason"":""escaped""}]",0,[],0,[],0,[],0,[],dual_step_research_recovered_boundary,"targeted timeout-node or endpoint evidence changed or remained non-definitive; complete 200 ms coarse/fine searches recovered compatible definitive brackets, and any internally censored nodes were resolved by the bounded adaptive dual-timestep hierarchy",not_applicable,positive scalar capture threshold,False
4,4,True,2,"[0.0,0.25]",0.2,5e-06,2.5e-06,0,[],0.0,0.0,0.0,0.0,4.0,escaped,escaped,0.0,0.0,0.0,0.0,4.0,0.0,4.0,escaped,escaped,escaped,escaped,[],[],0,[],0,[],0,[],0,[],zero_threshold_velocity_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",velocity_resolved_capture,nonmonotone finite-speed capture retained as a direct boolean mask,True
4,5,True,2,"[0.0,0.25]",0.2,5e-06,2.5e-06,0,[],0.0,0.0,0.0,0.0,2.0,escaped,escaped,0.0,0.0,0.0,0.0,2.0,0.0,2.0,escaped,escaped,escaped,escaped,[],[],0,[],0,[],0,[],0,[],zero_threshold_velocity_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",velocity_resolved_capture,nonmonotone finite-speed capture retained as a direct boolean mask,True
4,6,True,2,"[0.0,0.25]",0.2,5e-06,2.5e-06,0,[],0.0,0.0,0.0,0.0,0.25,escaped,escaped,0.0,0.0,0.0,0.0,0.25,0.0,0.25,escaped,escaped,escaped,escaped,[],[],0,[],0,[],0,[],0,[],zero_threshold_velocity_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",velocity_resolved_capture,nonmonotone finite-speed capture retained as a direct boolean mask,True
4,7,True,2,"[0.0,0.25]",0.2,5e-06,2.5e-06,0,[],0.0,0.0,0.0,0.0,2.75,escaped,escaped,0.0,0.0,0.0,0.0,2.75,0.0,2.75,escaped,escaped,escaped,escaped,[],[],0,[],0,[],0,[],0,[],zero_threshold_velocity_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",velocity_resolved_capture,nonmonotone finite-speed capture retained as a direct boolean mask,True
4,8,False,0,[],0.05,5e-06,5e-06,0,[],0.0,0.0,0.0,5.9375,6.171875,two_core_entries,escaped,5.9375,5.9375,5.9375,5.9375,6.171875,5.9375,6.171875,two_core_entries,escaped,two_core_entries,escaped,[],[],0,[],0,[],0,[],0,[],not_required,base search contained no timeout,not_applicable,positive scalar capture threshold,False
4,9,True,2,"[0.0,0.25]",0.2,5e-06,2.5e-06,0,[],0.0,0.0,0.0,0.0,0.25,escaped,escaped,0.0,0.0,0.0,0.0,0.25,0.0,0.25,escaped,escaped,escaped,escaped,[],[],0,[],0,[],0,[],0,[],zero_threshold_velocity_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",velocity_resolved_capture,nonmonotone finite-speed capture retained as a direct boolean mask,True
4,10,True,3,"[2.5,2.568359375,2.71484375]",0.2,5e-06,2.5e-06,0,[],0.0,0.0,0.0,2.7734375,2.91015625,bounded_core_residence,escaped,2.421875,2.7734375,2.7734375,2.7734375,2.91015625,2.7734375,2.91015625,bounded_core_residence,escaped,bounded_core_residence,escaped,"[{""speed_m_per_s"":2.5,""trapped"":true,""termination_reason"":""bounded_core_residence""},{""speed_m_per_s"":2.568359375,""trapped"":true,""termination_reason"":""bounded_core_residence""},{""speed_m_per_s"":2.71484375,""trapped"":true,""termination_reason"":""bounded_core_residence""}]","[{""speed_m_per_s"":2.5,""trapped"":true,""termination_reason"":""bounded_core_residence""},{""speed_m_per_s"":2.568359375,""trapped"":true,""termination_reason"":""bounded_core_residence""},{""speed_m_per_s"":2.71484375,""trapped"":true,""termination_reason"":""bounded_core_residence""}]",0,[],0,[],0,[],0,[],dual_step_research_recovered_boundary,"targeted timeout-node or endpoint evidence changed or remained non-definitive; complete 200 ms coarse/fine searches recovered compatible definitive brackets, and any internally censored nodes were resolved by the bounded adaptive dual-timestep hierarchy",not_applicable,positive scalar capture threshold,False
4,11,True,1,[9.453125],0.2,5e-06,2.5e-06,0,[],0.0,0.0,0.0,9.453125,9.6875,two_core_entries,escaped,9.21875,9.453125,9.453125,9.453125,9.6875,9.453125,9.6875,two_core_entries,escaped,two_core_entries,escaped,"[{""speed_m_per_s"":9.453125,""trapped"":true,""termination_reason"":""two_core_entries""}]","[{""speed_m_per_s"":9.453125,""trapped"":true,""termination_reason"":""two_core_entries""}]",0,[],0,[],0,[],0,[],dual_step_research_recovered_boundary,"targeted timeout-node or endpoint evidence changed or remained non-definitive; complete 200 ms coarse/fine searches recovered compatible definitive brackets, and any internally censored nodes were resolved by the bounded adaptive dual-timestep hierarchy",not_applicable,positive scalar capture threshold,False
4,12,True,1,[0.0],0.2,5e-06,2.5e-06,0,[],0.0,0.0,0.0,0.0,3.0,escaped,escaped,0.0,0.0,0.0,0.0,3.0,0.0,3.0,escaped,escaped,escaped,escaped,[],[],0,[],0,[],0,[],0,[],zero_threshold_velocity_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",velocity_resolved_capture,nonmonotone finite-speed capture retained as a direct boolean mask,True
4,13,True,3,"[5.234375,5.46875,5.9375]",0.2,5e-06,2.5e-06,0,[],0.0,0.0,0.0,6.171875,6.40625,two_core_entries,escaped,5.0,6.171875,6.171875,6.171875,6.40625,6.171875,6.40625,two_core_entries,escaped,two_core_entries,escaped,"[{""speed_m_per_s"":5.234375,""trapped"":true,""termination_reason"":""bounded_core_residence""},{""speed_m_per_s"":5.46875,""trapped"":true,""termination_reason"":""bounded_core_residence""},{""speed_m_per_s"":5.9375,""trapped"":true,""termination_reason"":""two_core_entries""}]","[{""speed_m_per_s"":5.234375,""trapped"":true,""termination_reason"":""bounded_core_residence""},{""speed_m_per_s"":5.46875,""trapped"":true,""termination_reason"":""bounded_core_residence""},{""speed_m_per_s"":5.9375,""trapped"":true,""termination_reason"":""two_core_entries""}]",0,[],0,[],0,[],0,[],dual_step_research_recovered_boundary,"targeted timeout-node or endpoint evidence changed or remained non-definitive; complete 200 ms coarse/fine searches recovered compatible definitive brackets, and any internally censored nodes were resolved by the bounded adaptive dual-timestep hierarchy",not_applicable,positive scalar capture threshold,False
4,14,True,2,"[4.00390625,4.140625]",0.2,5e-06,2.5e-06,0,[],0.0,0.0,0.0,4.55078125,4.6875,bounded_core_residence,escaped,3.8671875,4.55078125,4.55078125,4.55078125,4.6875,4.55078125,4.6875,bounded_core_residence,escaped,bounded_core_residence,escaped,"[{""speed_m_per_s"":4.00390625,""trapped"":true,""termination_reason"":""two_core_entries""},{""speed_m_per_s"":4.140625,""trapped"":true,""termination_reason"":""bounded_core_residence""}]","[{""speed_m_per_s"":4.00390625,""trapped"":true,""termination_reason"":""two_core_entries""},{""speed_m_per_s"":4.140625,""trapped"":true,""termination_reason"":""bounded_core_residence""}]",0,[],0,[],0,[],0,[],dual_step_research_recovered_boundary,"targeted timeout-node or endpoint evidence changed or remained non-definitive; complete 200 ms coarse/fine searches recovered compatible definitive brackets, and any internally censored nodes were resolved by the bounded adaptive dual-timestep hierarchy",not_applicable,positive scalar capture threshold,False
4,15,False,0,[],0.05,5e-06,5e-06,0,[],0.0,0.0,0.0,9.453125,9.6875,two_core_entries,escaped,9.453125,9.453125,9.453125,9.453125,9.6875,9.453125,9.6875,two_core_entries,escaped,two_core_entries,escaped,[],[],0,[],0,[],0,[],0,[],not_required,base search contained no timeout,not_applicable,positive scalar capture threshold,False
4,16,True,2,"[0.0,0.25]",0.2,5e-06,2.5e-06,0,[],0.0,0.0,0.0,0.0,5.0,escaped,escaped,0.0,0.0,0.0,0.0,5.0,0.0,5.0,escaped,escaped,escaped,escaped,[],[],0,[],0,[],0,[],0,[],zero_threshold_velocity_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",velocity_resolved_capture,nonmonotone finite-speed capture retained as a direct boolean mask,True
4,17,True,2,"[6.40625,6.875]",0.2,5e-06,2.5e-06,0,[],0.0,0.0,0.0,7.34375,7.578125,bounded_core_residence,escaped,6.171875,7.34375,7.34375,7.34375,7.578125,7.34375,7.578125,bounded_core_residence,escaped,bounded_core_residence,escaped,"[{""speed_m_per_s"":6.40625,""trapped"":true,""termination_reason"":""bounded_core_residence""},{""speed_m_per_s"":6.875,""trapped"":true,""termination_reason"":""bounded_core_residence""}]","[{""speed_m_per_s"":6.40625,""trapped"":true,""termination_reason"":""bounded_core_residence""},{""speed_m_per_s"":6.875,""trapped"":true,""termination_reason"":""bounded_core_residence""}]",0,[],0,[],0,[],0,[],dual_step_research_recovered_boundary,"targeted timeout-node or endpoint evidence changed or remained non-definitive; complete 200 ms coarse/fine searches recovered compatible definitive brackets, and any internally censored nodes were resolved by the bounded adaptive dual-timestep hierarchy",not_applicable,positive scalar capture threshold,False
4,18,True,3,"[4.55078125,4.6875,5.0]",0.2,5e-06,2.5e-06,0,[],0.0,0.0,0.0,5.46875,5.703125,bounded_core_residence,escaped,4.4140625,5.46875,5.46875,5.46875,5.703125,5.46875,5.703125,bounded_core_residence,escaped,bounded_core_residence,escaped,"[{""speed_m_per_s"":4.55078125,""trapped"":true,""termination_reason"":""bounded_core_residence""},{""speed_m_per_s"":4.6875,""trapped"":true,""termination_reason"":""bounded_core_residence""},{""speed_m_per_s"":5.0,""trapped"":true,""termination_reason"":""bounded_core_residence""}]","[{""speed_m_per_s"":4.55078125,""trapped"":true,""termination_reason"":""bounded_core_residence""},{""speed_m_per_s"":4.6875,""trapped"":true,""termination_reason"":""bounded_core_residence""},{""speed_m_per_s"":5.0,""trapped"":true,""termination_reason"":""bounded_core_residence""}]",0,[],0,[],0,[],0,[],dual_step_research_recovered_boundary,"targeted timeout-node or endpoint evidence changed or remained non-definitive; complete 200 ms coarse/fine searches recovered compatible definitive brackets, and any internally censored nodes were resolved by the bounded adaptive dual-timestep hierarchy",not_applicable,positive scalar capture threshold,False
4,19,True,1,[3.046875],0.2,5e-06,2.5e-06,0,[],0.0,0.0,0.0,2.91015625,3.046875,bounded_core_residence,escaped,2.91015625,2.91015625,2.91015625,2.91015625,3.046875,2.91015625,3.046875,bounded_core_residence,escaped,bounded_core_residence,escaped,"[{""speed_m_per_s"":3.046875,""trapped"":false,""termination_reason"":""escaped""}]","[{""speed_m_per_s"":3.046875,""trapped"":false,""termination_reason"":""escaped""}]",0,[],0,[],0,[],0,[],targeted_timeout_nodes_confirmed_escaped,"every actual base-search timeout speed is escaped at 200 ms with 5 and 2.5 microsecond steps, and the saved endpoints remain a definitive trapped/escaped bracket",not_applicable,positive scalar capture threshold,False
4,20,True,1,[0.0],0.2,5e-06,2.5e-06,0,[],0.0,0.0,0.0,0.0,6.0,escaped,escaped,0.0,0.0,0.0,0.0,6.0,0.0,6.0,escaped,escaped,escaped,escaped,[],[],0,[],0,[],0,[],0,[],zero_threshold_velocity_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",velocity_resolved_capture,nonmonotone finite-speed capture retained as a direct boolean mask,True
