disc_index,point_index,base_timeout_detected,base_evaluation_timeout_count,base_evaluation_timeout_speeds_m_per_s_json,accepted_max_simulation_time_s,accepted_coarse_time_step_s,accepted_time_step_s,adaptive_audit_level_count,adaptive_audit_evidence_json,adaptive_max_duration_s,adaptive_coarse_time_step_s,adaptive_fine_time_step_s,accepted_trapped_velocity_lower_m_per_s,accepted_untrapped_velocity_upper_m_per_s,accepted_lower_classification,accepted_upper_classification,base_capture_velocity_m_per_s,coarse_capture_velocity_m_per_s,fine_capture_velocity_m_per_s,coarse_trapped_velocity_lower_m_per_s,coarse_untrapped_velocity_upper_m_per_s,fine_trapped_velocity_lower_m_per_s,fine_untrapped_velocity_upper_m_per_s,coarse_lower_classification,coarse_upper_classification,fine_lower_classification,fine_upper_classification,timeout_node_coarse_results_json,timeout_node_fine_results_json,coarse_evaluation_timeout_count,coarse_evaluation_timeout_speeds_m_per_s_json,fine_evaluation_timeout_count,fine_evaluation_timeout_speeds_m_per_s_json,pre_adaptive_coarse_evaluation_timeout_count,pre_adaptive_coarse_evaluation_timeout_speeds_m_per_s_json,pre_adaptive_fine_evaluation_timeout_count,pre_adaptive_fine_evaluation_timeout_speeds_m_per_s_json,timeout_resolution_status,timeout_resolution_reason,zero_threshold_audit_status,zero_threshold_audit_reason,velocity_resolved_override
6,2,True,2,"[0.0,0.25]",0.2,5e-06,2.5e-06,0,[],0.0,0.0,0.0,0.0,1.0,escaped,escaped,0.0,0.0,0.0,0.0,1.0,0.0,1.0,escaped,escaped,escaped,escaped,[],[],0,[],0,[],0,[],0,[],zero_threshold_velocity_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",velocity_resolved_capture,nonmonotone finite-speed capture retained as a direct boolean mask,True
6,3,True,1,[0.0],0.2,5e-06,2.5e-06,0,[],0.0,0.0,0.0,3.5,3.75,two_core_entries,escaped,0.0,3.5,3.5,3.5,3.75,3.5,3.75,two_core_entries,escaped,two_core_entries,escaped,[],[],0,[],0,[],0,[],0,[],zero_threshold_grid_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",grid_resolved_capture,dual-timestep direct grid recovered a contiguous zero-origin capture boundary,False
6,4,True,2,"[0.0,0.25]",0.2,5e-06,2.5e-06,0,[],0.0,0.0,0.0,1.5,1.75,bounded_core_residence,escaped,0.0,1.5,1.5,1.5,1.75,1.5,1.75,bounded_core_residence,escaped,bounded_core_residence,escaped,[],[],0,[],0,[],0,[],0,[],zero_threshold_grid_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",grid_resolved_capture,dual-timestep direct grid recovered a contiguous zero-origin capture boundary,False
6,5,True,2,"[0.0,0.25]",0.2,5e-06,2.5e-06,0,[],0.0,0.0,0.0,1.5,1.75,two_core_entries,escaped,0.0,1.5,1.5,1.5,1.75,1.5,1.75,two_core_entries,escaped,two_core_entries,escaped,[],[],0,[],0,[],0,[],0,[],zero_threshold_grid_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",grid_resolved_capture,dual-timestep direct grid recovered a contiguous zero-origin capture boundary,False
6,6,True,4,"[1.0791015625,1.23046875,1.25,1.8359375]",0.2,5e-06,2.5e-06,0,[],0.0,0.0,0.0,2.12890625,2.275390625,two_core_entries,escaped,0.927734375,2.12890625,2.12890625,2.12890625,2.275390625,2.12890625,2.275390625,two_core_entries,escaped,two_core_entries,escaped,"[{""speed_m_per_s"":1.0791015625,""trapped"":true,""termination_reason"":""two_core_entries""},{""speed_m_per_s"":1.23046875,""trapped"":true,""termination_reason"":""two_core_entries""},{""speed_m_per_s"":1.25,""trapped"":true,""termination_reason"":""two_core_entries""},{""speed_m_per_s"":1.8359375,""trapped"":true,""termination_reason"":""bounded_core_residence""}]","[{""speed_m_per_s"":1.0791015625,""trapped"":true,""termination_reason"":""two_core_entries""},{""speed_m_per_s"":1.23046875,""trapped"":true,""termination_reason"":""two_core_entries""},{""speed_m_per_s"":1.25,""trapped"":true,""termination_reason"":""two_core_entries""},{""speed_m_per_s"":1.8359375,""trapped"":true,""termination_reason"":""bounded_core_residence""}]",0,[],0,[],0,[],0,[],dual_step_research_recovered_boundary,"targeted timeout-node or endpoint evidence changed or remained non-definitive; complete 200 ms coarse/fine searches recovered compatible definitive brackets, and any internally censored nodes were resolved by the bounded adaptive dual-timestep hierarchy",not_applicable,positive scalar capture threshold,False
6,7,True,2,"[0.0,0.25]",0.2,5e-06,2.5e-06,0,[],0.0,0.0,0.0,3.25,3.5,two_core_entries,escaped,0.0,3.25,3.25,3.25,3.5,3.25,3.5,two_core_entries,escaped,two_core_entries,escaped,[],[],0,[],0,[],0,[],0,[],zero_threshold_grid_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",grid_resolved_capture,dual-timestep direct grid recovered a contiguous zero-origin capture boundary,False
6,8,True,3,"[2.12890625,2.421875,2.5]",0.2,5e-06,2.5e-06,0,[],0.0,0.0,0.0,3.046875,3.18359375,bounded_core_residence,escaped,1.982421875,3.046875,3.046875,3.046875,3.18359375,3.046875,3.18359375,bounded_core_residence,escaped,bounded_core_residence,escaped,"[{""speed_m_per_s"":2.12890625,""trapped"":true,""termination_reason"":""bounded_core_residence""},{""speed_m_per_s"":2.421875,""trapped"":true,""termination_reason"":""two_core_entries""},{""speed_m_per_s"":2.5,""trapped"":true,""termination_reason"":""two_core_entries""}]","[{""speed_m_per_s"":2.12890625,""trapped"":true,""termination_reason"":""bounded_core_residence""},{""speed_m_per_s"":2.421875,""trapped"":true,""termination_reason"":""two_core_entries""},{""speed_m_per_s"":2.5,""trapped"":true,""termination_reason"":""two_core_entries""}]",0,[],0,[],0,[],0,[],dual_step_research_recovered_boundary,"targeted timeout-node or endpoint evidence changed or remained non-definitive; complete 200 ms coarse/fine searches recovered compatible definitive brackets, and any internally censored nodes were resolved by the bounded adaptive dual-timestep hierarchy",not_applicable,positive scalar capture threshold,False
6,9,True,2,"[0.0,0.25]",0.2,5e-06,2.5e-06,0,[],0.0,0.0,0.0,0.0,1.25,escaped,escaped,0.0,0.0,0.0,0.0,1.25,0.0,1.25,escaped,escaped,escaped,escaped,[],[],0,[],0,[],0,[],0,[],zero_threshold_velocity_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",velocity_resolved_capture,nonmonotone finite-speed capture retained as a direct boolean mask,True
6,10,True,1,[0.0],0.2,5e-06,2.5e-06,0,[],0.0,0.0,0.0,1.5,1.75,bounded_core_residence,escaped,0.0,1.5,1.5,1.5,1.75,1.5,1.75,bounded_core_residence,escaped,bounded_core_residence,escaped,[],[],0,[],0,[],0,[],0,[],zero_threshold_grid_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",grid_resolved_capture,dual-timestep direct grid recovered a contiguous zero-origin capture boundary,False
6,11,True,4,"[2.5,2.568359375,2.71484375,3.0078125]",0.2,5e-06,2.5e-06,0,[],0.0,0.0,0.0,3.3203125,3.45703125,two_core_entries,escaped,2.421875,3.3203125,3.3203125,3.3203125,3.45703125,3.3203125,3.45703125,two_core_entries,escaped,two_core_entries,escaped,"[{""speed_m_per_s"":2.5,""trapped"":true,""termination_reason"":""two_core_entries""},{""speed_m_per_s"":2.568359375,""trapped"":true,""termination_reason"":""two_core_entries""},{""speed_m_per_s"":2.71484375,""trapped"":true,""termination_reason"":""two_core_entries""},{""speed_m_per_s"":3.0078125,""trapped"":true,""termination_reason"":""two_core_entries""}]","[{""speed_m_per_s"":2.5,""trapped"":true,""termination_reason"":""two_core_entries""},{""speed_m_per_s"":2.568359375,""trapped"":true,""termination_reason"":""two_core_entries""},{""speed_m_per_s"":2.71484375,""trapped"":true,""termination_reason"":""two_core_entries""},{""speed_m_per_s"":3.0078125,""trapped"":true,""termination_reason"":""two_core_entries""}]",0,[],0,[],0,[],0,[],dual_step_research_recovered_boundary,"targeted timeout-node or endpoint evidence changed or remained non-definitive; complete 200 ms coarse/fine searches recovered compatible definitive brackets, and any internally censored nodes were resolved by the bounded adaptive dual-timestep hierarchy",not_applicable,positive scalar capture threshold,False
6,12,True,2,"[0.0,0.25]",0.2,5e-06,2.5e-06,0,[],0.0,0.0,0.0,0.0,2.5,escaped,escaped,0.0,0.0,0.0,0.0,2.5,0.0,2.5,escaped,escaped,escaped,escaped,[],[],0,[],0,[],0,[],0,[],zero_threshold_velocity_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",velocity_resolved_capture,nonmonotone finite-speed capture retained as a direct boolean mask,True
6,13,True,2,"[0.0,0.25]",0.2,5e-06,2.5e-06,0,[],0.0,0.0,0.0,0.0,1.25,escaped,escaped,0.0,0.0,0.0,0.0,1.25,0.0,1.25,escaped,escaped,escaped,escaped,[],[],0,[],0,[],0,[],0,[],zero_threshold_velocity_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",velocity_resolved_capture,nonmonotone finite-speed capture retained as a direct boolean mask,True
6,14,True,1,[1.8359375],0.2,5e-06,2.5e-06,0,[],0.0,0.0,0.0,1.8359375,1.982421875,two_core_entries,escaped,1.689453125,1.8359375,1.8359375,1.8359375,1.982421875,1.8359375,1.982421875,two_core_entries,escaped,two_core_entries,escaped,"[{""speed_m_per_s"":1.8359375,""trapped"":true,""termination_reason"":""two_core_entries""}]","[{""speed_m_per_s"":1.8359375,""trapped"":true,""termination_reason"":""two_core_entries""}]",0,[],0,[],0,[],0,[],dual_step_research_recovered_boundary,"targeted timeout-node or endpoint evidence changed or remained non-definitive; complete 200 ms coarse/fine searches recovered compatible definitive brackets, and any internally censored nodes were resolved by the bounded adaptive dual-timestep hierarchy",not_applicable,positive scalar capture threshold,False
6,15,True,2,"[0.0,0.25]",0.2,5e-06,2.5e-06,0,[],0.0,0.0,0.0,0.75,1.0,bounded_core_residence,escaped,0.0,0.75,0.75,0.75,1.0,0.75,1.0,bounded_core_residence,escaped,bounded_core_residence,escaped,[],[],0,[],0,[],0,[],0,[],zero_threshold_grid_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",grid_resolved_capture,dual-timestep direct grid recovered a contiguous zero-origin capture boundary,False
6,16,True,2,"[0.0,0.25]",0.2,5e-06,2.5e-06,0,[],0.0,0.0,0.0,1.75,2.0,two_core_entries,escaped,0.0,1.75,1.75,1.75,2.0,1.75,2.0,two_core_entries,escaped,two_core_entries,escaped,[],[],0,[],0,[],0,[],0,[],zero_threshold_grid_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",grid_resolved_capture,dual-timestep direct grid recovered a contiguous zero-origin capture boundary,False
6,17,True,2,"[0.0,0.25]",0.2,5e-06,2.5e-06,0,[],0.0,0.0,0.0,0.0,1.5,escaped,escaped,0.0,0.0,0.0,0.0,1.5,0.0,1.5,escaped,escaped,escaped,escaped,[],[],0,[],0,[],0,[],0,[],zero_threshold_velocity_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",velocity_resolved_capture,nonmonotone finite-speed capture retained as a direct boolean mask,True
6,18,True,2,"[0.0,0.25]",0.2,5e-06,2.5e-06,0,[],0.0,0.0,0.0,1.5,1.75,two_core_entries,escaped,0.0,1.5,1.5,1.5,1.75,1.5,1.75,two_core_entries,escaped,two_core_entries,escaped,[],[],0,[],0,[],0,[],0,[],zero_threshold_grid_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",grid_resolved_capture,dual-timestep direct grid recovered a contiguous zero-origin capture boundary,False
6,19,True,2,"[0.0,0.25]",0.2,5e-06,2.5e-06,0,[],0.0,0.0,0.0,1.0,1.25,bounded_core_residence,escaped,0.0,1.0,1.0,1.0,1.25,1.0,1.25,bounded_core_residence,escaped,bounded_core_residence,escaped,[],[],0,[],0,[],0,[],0,[],zero_threshold_grid_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",grid_resolved_capture,dual-timestep direct grid recovered a contiguous zero-origin capture boundary,False
6,20,True,2,"[0.0,0.25]",0.2,5e-06,2.5e-06,0,[],0.0,0.0,0.0,0.75,1.0,bounded_core_residence,escaped,0.0,0.75,0.75,0.75,1.0,0.75,1.0,bounded_core_residence,escaped,bounded_core_residence,escaped,[],[],0,[],0,[],0,[],0,[],zero_threshold_grid_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",grid_resolved_capture,dual-timestep direct grid recovered a contiguous zero-origin capture boundary,False
6,21,True,2,"[0.0,0.25]",0.2,5e-06,2.5e-06,0,[],0.0,0.0,0.0,1.5,1.75,two_core_entries,escaped,0.0,1.5,1.5,1.5,1.75,1.5,1.75,two_core_entries,escaped,two_core_entries,escaped,[],[],0,[],0,[],0,[],0,[],zero_threshold_grid_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",grid_resolved_capture,dual-timestep direct grid recovered a contiguous zero-origin capture boundary,False
6,22,True,2,"[0.0,0.25]",0.2,5e-06,2.5e-06,0,[],0.0,0.0,0.0,0.0,0.25,escaped,escaped,0.0,0.0,0.0,0.0,0.25,0.0,0.25,escaped,escaped,escaped,escaped,[],[],0,[],0,[],0,[],0,[],zero_threshold_confirmed_zero_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",confirmed_zero_capture,dual-timestep direct velocity scan contains no capture,False
6,23,True,2,"[0.0,0.25]",0.2,5e-06,2.5e-06,0,[],0.0,0.0,0.0,0.0,2.0,escaped,escaped,0.0,0.0,0.0,0.0,2.0,0.0,2.0,escaped,escaped,escaped,escaped,[],[],0,[],0,[],0,[],0,[],zero_threshold_velocity_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",velocity_resolved_capture,nonmonotone finite-speed capture retained as a direct boolean mask,True
6,24,True,2,"[0.0,0.25]",0.2,5e-06,2.5e-06,0,[],0.0,0.0,0.0,0.0,1.25,escaped,escaped,0.0,0.0,0.0,0.0,1.25,0.0,1.25,escaped,escaped,escaped,escaped,[],[],0,[],0,[],0,[],0,[],zero_threshold_velocity_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",velocity_resolved_capture,nonmonotone finite-speed capture retained as a direct boolean mask,True
7,0,True,2,"[0.0,0.25]",0.2,5e-06,2.5e-06,0,[],0.0,0.0,0.0,0.0,1.25,escaped,escaped,0.0,0.0,0.0,0.0,1.25,0.0,1.25,escaped,escaped,escaped,escaped,[],[],0,[],0,[],0,[],0,[],zero_threshold_velocity_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",velocity_resolved_capture,nonmonotone finite-speed capture retained as a direct boolean mask,True
7,1,True,1,[0.0],0.2,5e-06,2.5e-06,0,[],0.0,0.0,0.0,1.5,1.75,two_core_entries,escaped,0.0,1.5,1.5,1.5,1.75,1.5,1.75,two_core_entries,escaped,two_core_entries,escaped,[],[],0,[],0,[],0,[],0,[],zero_threshold_grid_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",grid_resolved_capture,dual-timestep direct grid recovered a contiguous zero-origin capture boundary,False
7,2,True,2,"[1.982421875,2.12890625]",0.2,5e-06,2.5e-06,0,[],0.0,0.0,0.0,1.982421875,2.12890625,two_core_entries,escaped,1.8359375,1.982421875,1.982421875,1.982421875,2.12890625,1.982421875,2.12890625,two_core_entries,escaped,two_core_entries,escaped,"[{""speed_m_per_s"":1.982421875,""trapped"":true,""termination_reason"":""two_core_entries""},{""speed_m_per_s"":2.12890625,""trapped"":false,""termination_reason"":""escaped""}]","[{""speed_m_per_s"":1.982421875,""trapped"":true,""termination_reason"":""two_core_entries""},{""speed_m_per_s"":2.12890625,""trapped"":false,""termination_reason"":""escaped""}]",0,[],0,[],0,[],0,[],dual_step_research_recovered_boundary,"targeted timeout-node or endpoint evidence changed or remained non-definitive; complete 200 ms coarse/fine searches recovered compatible definitive brackets, and any internally censored nodes were resolved by the bounded adaptive dual-timestep hierarchy",not_applicable,positive scalar capture threshold,False
7,3,True,2,"[0.0,0.25]",0.2,5e-06,2.5e-06,0,[],0.0,0.0,0.0,0.0,0.25,escaped,escaped,0.0,0.0,0.0,0.0,0.25,0.0,0.25,escaped,escaped,escaped,escaped,[],[],0,[],0,[],0,[],0,[],zero_threshold_velocity_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",velocity_resolved_capture,nonmonotone finite-speed capture retained as a direct boolean mask,True
7,4,True,2,"[0.0,0.25]",0.2,5e-06,2.5e-06,0,[],0.0,0.0,0.0,0.0,2.0,escaped,escaped,0.0,0.0,0.0,0.0,2.0,0.0,2.0,escaped,escaped,escaped,escaped,[],[],0,[],0,[],0,[],0,[],zero_threshold_velocity_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",velocity_resolved_capture,nonmonotone finite-speed capture retained as a direct boolean mask,True
7,5,True,2,"[1.689453125,1.8359375]",0.2,5e-06,2.5e-06,0,[],0.0,0.0,0.0,1.982421875,2.12890625,two_core_entries,escaped,1.54296875,1.982421875,1.982421875,1.982421875,2.12890625,1.982421875,2.12890625,two_core_entries,escaped,two_core_entries,escaped,"[{""speed_m_per_s"":1.689453125,""trapped"":true,""termination_reason"":""two_core_entries""},{""speed_m_per_s"":1.8359375,""trapped"":true,""termination_reason"":""two_core_entries""}]","[{""speed_m_per_s"":1.689453125,""trapped"":true,""termination_reason"":""two_core_entries""},{""speed_m_per_s"":1.8359375,""trapped"":true,""termination_reason"":""two_core_entries""}]",0,[],0,[],0,[],0,[],dual_step_research_recovered_boundary,"targeted timeout-node or endpoint evidence changed or remained non-definitive; complete 200 ms coarse/fine searches recovered compatible definitive brackets, and any internally censored nodes were resolved by the bounded adaptive dual-timestep hierarchy",not_applicable,positive scalar capture threshold,False
7,6,True,3,"[0.6201171875,0.625,0.927734375]",0.2,5e-06,2.5e-06,0,[],0.0,0.0,0.0,1.0791015625,1.23046875,two_core_entries,escaped,0.46630859375,1.0791015625,1.0791015625,1.0791015625,1.23046875,1.0791015625,1.23046875,two_core_entries,escaped,two_core_entries,escaped,"[{""speed_m_per_s"":0.6201171875,""trapped"":true,""termination_reason"":""two_core_entries""},{""speed_m_per_s"":0.625,""trapped"":true,""termination_reason"":""two_core_entries""},{""speed_m_per_s"":0.927734375,""trapped"":true,""termination_reason"":""bounded_core_residence""}]","[{""speed_m_per_s"":0.6201171875,""trapped"":true,""termination_reason"":""two_core_entries""},{""speed_m_per_s"":0.625,""trapped"":true,""termination_reason"":""two_core_entries""},{""speed_m_per_s"":0.927734375,""trapped"":true,""termination_reason"":""bounded_core_residence""}]",0,[],0,[],0,[],0,[],dual_step_research_recovered_boundary,"targeted timeout-node or endpoint evidence changed or remained non-definitive; complete 200 ms coarse/fine searches recovered compatible definitive brackets, and any internally censored nodes were resolved by the bounded adaptive dual-timestep hierarchy",not_applicable,positive scalar capture threshold,False
7,7,True,2,"[0.0,0.25]",0.2,5e-06,2.5e-06,0,[],0.0,0.0,0.0,0.0,0.25,escaped,escaped,0.0,0.0,0.0,0.0,0.25,0.0,0.25,escaped,escaped,escaped,escaped,[],[],0,[],0,[],0,[],0,[],zero_threshold_velocity_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",velocity_resolved_capture,nonmonotone finite-speed capture retained as a direct boolean mask,True
7,8,True,2,"[1.982421875,2.12890625]",0.2,5e-06,2.5e-06,0,[],0.0,0.0,0.0,2.12890625,2.275390625,bounded_core_residence,escaped,1.8359375,2.12890625,2.12890625,2.12890625,2.275390625,2.12890625,2.275390625,bounded_core_residence,escaped,bounded_core_residence,escaped,"[{""speed_m_per_s"":1.982421875,""trapped"":true,""termination_reason"":""bounded_core_residence""},{""speed_m_per_s"":2.12890625,""trapped"":true,""termination_reason"":""bounded_core_residence""}]","[{""speed_m_per_s"":1.982421875,""trapped"":true,""termination_reason"":""bounded_core_residence""},{""speed_m_per_s"":2.12890625,""trapped"":true,""termination_reason"":""bounded_core_residence""}]",0,[],0,[],0,[],0,[],dual_step_research_recovered_boundary,"targeted timeout-node or endpoint evidence changed or remained non-definitive; complete 200 ms coarse/fine searches recovered compatible definitive brackets, and any internally censored nodes were resolved by the bounded adaptive dual-timestep hierarchy",not_applicable,positive scalar capture threshold,False
7,9,True,2,"[0.0,0.25]",0.2,5e-06,2.5e-06,0,[],0.0,0.0,0.0,0.0,0.25,escaped,escaped,0.0,0.0,0.0,0.0,0.25,0.0,0.25,escaped,escaped,escaped,escaped,[],[],0,[],0,[],0,[],0,[],zero_threshold_velocity_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",velocity_resolved_capture,nonmonotone finite-speed capture retained as a direct boolean mask,True
7,10,True,3,"[0.3125,0.625,1.25]",0.2,5e-06,2.5e-06,0,[],0.0,0.0,0.0,1.982421875,2.12890625,two_core_entries,escaped,0.15625,1.982421875,1.982421875,1.982421875,2.12890625,1.982421875,2.12890625,two_core_entries,escaped,two_core_entries,escaped,"[{""speed_m_per_s"":0.3125,""trapped"":true,""termination_reason"":""bounded_core_residence""},{""speed_m_per_s"":0.625,""trapped"":true,""termination_reason"":""bounded_core_residence""},{""speed_m_per_s"":1.25,""trapped"":true,""termination_reason"":""two_core_entries""}]","[{""speed_m_per_s"":0.3125,""trapped"":true,""termination_reason"":""bounded_core_residence""},{""speed_m_per_s"":0.625,""trapped"":true,""termination_reason"":""bounded_core_residence""},{""speed_m_per_s"":1.25,""trapped"":true,""termination_reason"":""two_core_entries""}]",0,[],0,[],0,[],0,[],dual_step_research_recovered_boundary,"targeted timeout-node or endpoint evidence changed or remained non-definitive; complete 200 ms coarse/fine searches recovered compatible definitive brackets, and any internally censored nodes were resolved by the bounded adaptive dual-timestep hierarchy",not_applicable,positive scalar capture threshold,False
7,11,True,3,"[1.689453125,1.8359375,2.421875]",0.2,5e-06,2.5e-06,0,[],0.0,0.0,0.0,2.12890625,2.275390625,two_core_entries,escaped,1.54296875,2.12890625,2.12890625,2.12890625,2.275390625,2.12890625,2.275390625,two_core_entries,escaped,two_core_entries,escaped,"[{""speed_m_per_s"":1.689453125,""trapped"":true,""termination_reason"":""two_core_entries""},{""speed_m_per_s"":1.8359375,""trapped"":true,""termination_reason"":""bounded_core_residence""},{""speed_m_per_s"":2.421875,""trapped"":false,""termination_reason"":""escaped""}]","[{""speed_m_per_s"":1.689453125,""trapped"":true,""termination_reason"":""two_core_entries""},{""speed_m_per_s"":1.8359375,""trapped"":true,""termination_reason"":""bounded_core_residence""},{""speed_m_per_s"":2.421875,""trapped"":false,""termination_reason"":""escaped""}]",0,[],0,[],0,[],0,[],dual_step_research_recovered_boundary,"targeted timeout-node or endpoint evidence changed or remained non-definitive; complete 200 ms coarse/fine searches recovered compatible definitive brackets, and any internally censored nodes were resolved by the bounded adaptive dual-timestep hierarchy",not_applicable,positive scalar capture threshold,False
7,12,True,3,"[1.396484375,1.54296875,1.8359375]",0.2,5e-06,2.5e-06,0,[],0.0,0.0,0.0,1.8359375,1.982421875,bounded_core_residence,escaped,1.25,1.8359375,1.8359375,1.8359375,1.982421875,1.8359375,1.982421875,bounded_core_residence,escaped,bounded_core_residence,escaped,"[{""speed_m_per_s"":1.396484375,""trapped"":true,""termination_reason"":""two_core_entries""},{""speed_m_per_s"":1.54296875,""trapped"":true,""termination_reason"":""bounded_core_residence""},{""speed_m_per_s"":1.8359375,""trapped"":true,""termination_reason"":""bounded_core_residence""}]","[{""speed_m_per_s"":1.396484375,""trapped"":true,""termination_reason"":""two_core_entries""},{""speed_m_per_s"":1.54296875,""trapped"":true,""termination_reason"":""bounded_core_residence""},{""speed_m_per_s"":1.8359375,""trapped"":true,""termination_reason"":""bounded_core_residence""}]",0,[],0,[],0,[],0,[],dual_step_research_recovered_boundary,"targeted timeout-node or endpoint evidence changed or remained non-definitive; complete 200 ms coarse/fine searches recovered compatible definitive brackets, and any internally censored nodes were resolved by the bounded adaptive dual-timestep hierarchy",not_applicable,positive scalar capture threshold,False
7,13,True,4,"[1.0791015625,1.23046875,1.25,1.8359375]",0.2,5e-06,2.5e-06,0,[],0.0,0.0,0.0,1.689453125,1.8359375,two_core_entries,escaped,0.927734375,1.689453125,1.689453125,1.689453125,1.8359375,1.689453125,1.8359375,two_core_entries,escaped,two_core_entries,escaped,"[{""speed_m_per_s"":1.0791015625,""trapped"":true,""termination_reason"":""two_core_entries""},{""speed_m_per_s"":1.23046875,""trapped"":true,""termination_reason"":""bounded_core_residence""},{""speed_m_per_s"":1.25,""trapped"":true,""termination_reason"":""bounded_core_residence""},{""speed_m_per_s"":1.8359375,""trapped"":false,""termination_reason"":""escaped""}]","[{""speed_m_per_s"":1.0791015625,""trapped"":true,""termination_reason"":""two_core_entries""},{""speed_m_per_s"":1.23046875,""trapped"":true,""termination_reason"":""bounded_core_residence""},{""speed_m_per_s"":1.25,""trapped"":true,""termination_reason"":""bounded_core_residence""},{""speed_m_per_s"":1.8359375,""trapped"":false,""termination_reason"":""escaped""}]",0,[],0,[],0,[],0,[],dual_step_research_recovered_boundary,"targeted timeout-node or endpoint evidence changed or remained non-definitive; complete 200 ms coarse/fine searches recovered compatible definitive brackets, and any internally censored nodes were resolved by the bounded adaptive dual-timestep hierarchy",not_applicable,positive scalar capture threshold,False
7,14,True,4,"[0.6201171875,0.625,0.927734375,1.25]",0.2,5e-06,2.5e-06,0,[],0.0,0.0,0.0,1.25,1.396484375,bounded_core_residence,escaped,0.46630859375,1.25,1.25,1.25,1.396484375,1.25,1.396484375,bounded_core_residence,escaped,bounded_core_residence,escaped,"[{""speed_m_per_s"":0.6201171875,""trapped"":true,""termination_reason"":""bounded_core_residence""},{""speed_m_per_s"":0.625,""trapped"":true,""termination_reason"":""bounded_core_residence""},{""speed_m_per_s"":0.927734375,""trapped"":true,""termination_reason"":""bounded_core_residence""},{""speed_m_per_s"":1.25,""trapped"":true,""termination_reason"":""bounded_core_residence""}]","[{""speed_m_per_s"":0.6201171875,""trapped"":true,""termination_reason"":""bounded_core_residence""},{""speed_m_per_s"":0.625,""trapped"":true,""termination_reason"":""bounded_core_residence""},{""speed_m_per_s"":0.927734375,""trapped"":true,""termination_reason"":""bounded_core_residence""},{""speed_m_per_s"":1.25,""trapped"":true,""termination_reason"":""bounded_core_residence""}]",0,[],0,[],0,[],0,[],dual_step_research_recovered_boundary,"targeted timeout-node or endpoint evidence changed or remained non-definitive; complete 200 ms coarse/fine searches recovered compatible definitive brackets, and any internally censored nodes were resolved by the bounded adaptive dual-timestep hierarchy",not_applicable,positive scalar capture threshold,False
7,15,True,2,"[0.0,0.25]",0.2,5e-06,2.5e-06,0,[],0.0,0.0,0.0,0.0,2.0,escaped,escaped,0.0,0.0,0.0,0.0,2.0,0.0,2.0,escaped,escaped,escaped,escaped,[],[],0,[],0,[],0,[],0,[],zero_threshold_velocity_resolved_capture,"base-search timeout evidence was superseded by the complete dual-timestep zero-threshold audit, including adaptive node-only escalation where required",velocity_resolved_capture,nonmonotone finite-speed capture retained as a direct boolean mask,True
